Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
WBV17943.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2023-01-10
WBV18105.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1269,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2023-01-10
WBV18268.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2023-01-10
WBV18579.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2023-01-10
WBV18663.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2023-01-10
WBT85306.1,Severe acute respiratory syndrome coronavirus 2,2023-01-17T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-30
WBT85390.1,Severe acute respiratory syndrome coronavirus 2,2023-01-17T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-30
WBT85450.1,Severe acute respiratory syndrome coronavirus 2,2023-01-17T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-30
WBR07558.1,Severe acute respiratory syndrome coronavirus 2,2023-01-12T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-29
WBR07582.1,Severe acute respiratory syndrome coronavirus 2,2023-01-12T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-29
WBR07713.1,Severe acute respiratory syndrome coronavirus 2,2023-01-12T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-29
WBR08293.1,Severe acute respiratory syndrome coronavirus 2,2023-01-12T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-29
WBR08846.1,Severe acute respiratory syndrome coronavirus 2,2023-01-12T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-29
WBP38496.1,Severe acute respiratory syndrome coronavirus 2,2023-01-10T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-18
WBP38745.1,Severe acute respiratory syndrome coronavirus 2,2023-01-10T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-18
WBP38889.1,Severe acute respiratory syndrome coronavirus 2,2023-01-10T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-18
WBP43116.1,Severe acute respiratory syndrome coronavirus 2,2023-01-10T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-22
WBP43486.1,Severe acute respiratory syndrome coronavirus 2,2023-01-10T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-22
WBC64135.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-07
WBC68841.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WBC69174.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WBC69222.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WBC69617.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WBC69677.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WBC78819.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-09
WBC79741.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-10
WBC79753.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-10
WBC79933.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-10
WAY59092.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-02
WAY59128.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-02
WAY59316.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-02
WAY60428.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY60572.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY60608.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY60704.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY61051.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY61111.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY61134.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,XBB,4.2/1.18.1.1/v0.1.10/0.3.17,1269,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY61169.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAY61241.1,Severe acute respiratory syndrome coronavirus 2,2022-12-23T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-03
WAX27531.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX27543.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX27579.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX27603.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX27794.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX27818.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-08
WAX31877.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-09
WAX31901.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-09
WAX31936.1,Severe acute respiratory syndrome coronavirus 2,2022-12-22T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: California,Homo sapiens,oronasopharynx,2022-12-09
WBC71802.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-12-09
WBC74029.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-12-09
WBC74352.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1269,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-12-09
WBC75344.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-12-09
WBC76813.1,Severe acute respiratory syndrome coronavirus 2,2022-12-29T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-12-09
UZD87554.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-10-21
UZD87638.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-10-21
UZD87971.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-10-21
UZD88210.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-10-21
UZD88546.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2022-10-22
WDG19927.1,Severe acute respiratory syndrome coronavirus 2,2023-02-20T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-27
WCN87220.1,Severe acute respiratory syndrome coronavirus 2,2023-02-06T00:00:00Z,XBB.1.5,4.2/1.18.1.1/v0.1.10/0.3.17,1269,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-11
WCF43554.1,Severe acute respiratory syndrome coronavirus 2,2023-01-30T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: GA,Homo sapiens,,2022-12-28
WCF43577.1,Severe acute respiratory syndrome coronavirus 2,2023-01-30T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-02
WCF43660.1,Severe acute respiratory syndrome coronavirus 2,2023-01-30T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-03
WCF43828.1,Severe acute respiratory syndrome coronavirus 2,2023-01-30T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-10
WCF43910.1,Severe acute respiratory syndrome coronavirus 2,2023-01-30T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: GA,Homo sapiens,,2023-01-07
UYC41960.1,Severe acute respiratory syndrome coronavirus 2,2022-10-12T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2022-09-30
UYC42638.1,Severe acute respiratory syndrome coronavirus 2,2022-10-12T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2022-09-30
UUM84368.1,Severe acute respiratory syndrome coronavirus 2,2022-08-07T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2022-07-27
UQF88950.1,Severe acute respiratory syndrome coronavirus 2,2022-05-10T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2022-04-20
WCP39923.1,Severe acute respiratory syndrome coronavirus 2,2023-02-08T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2023-01-26
WAE01770.1,Severe acute respiratory syndrome coronavirus 2,2022-12-05T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-11-16
WAE02189.1,Severe acute respiratory syndrome coronavirus 2,2022-12-05T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-11-16
WAE05619.1,Severe acute respiratory syndrome coronavirus 2,2022-12-05T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-11-16
WAE05715.1,Severe acute respiratory syndrome coronavirus 2,2022-12-05T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-11-17
WAA29605.1,Severe acute respiratory syndrome coronavirus 2,2022-12-01T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-11-16
UYN26851.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-09
UYN27824.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-10
UYN42781.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-10
UYN43889.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-10
UYL60593.1,Severe acute respiratory syndrome coronavirus 2,2022-10-21T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-05
UYI50744.1,Severe acute respiratory syndrome coronavirus 2,2022-10-19T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-04
UYI51926.1,Severe acute respiratory syndrome coronavirus 2,2022-10-19T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-05
UYI52356.1,Severe acute respiratory syndrome coronavirus 2,2022-10-19T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-05
UYI53061.1,Severe acute respiratory syndrome coronavirus 2,2022-10-19T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2022-10-06
WBG24840.1,Severe acute respiratory syndrome coronavirus 2,2023-01-04T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2022-12-13
WBG25900.1,Severe acute respiratory syndrome coronavirus 2,2023-01-04T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2022-12-14
WBG27069.1,Severe acute respiratory syndrome coronavirus 2,2023-01-04T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2022-12-15
WBG27198.1,Severe acute respiratory syndrome coronavirus 2,2023-01-04T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2022-12-15
WBG30145.1,Severe acute respiratory syndrome coronavirus 2,2023-01-04T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2022-12-16
WBK31225.1,Severe acute respiratory syndrome coronavirus 2,2023-01-06T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-12-17
WBK32409.1,Severe acute respiratory syndrome coronavirus 2,2023-01-06T00:00:00Z,XBF,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-12-19
WBK33685.1,Severe acute respiratory syndrome coronavirus 2,2023-01-06T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-12-20
WAN24125.1,Severe acute respiratory syndrome coronavirus 2,2022-12-12T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-11-27
WAL15111.1,Severe acute respiratory syndrome coronavirus 2,2022-12-09T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-11-16
WAL17045.1,Severe acute respiratory syndrome coronavirus 2,2022-12-09T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-11-17
UZY27429.1,Severe acute respiratory syndrome coronavirus 2,2022-11-29T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2022-11-13
UYH80812.1,Severe acute respiratory syndrome coronavirus 2,2022-10-18T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Nebraska,Homo sapiens,oronasopharynx,2022-09-30
UYG74199.1,Severe acute respiratory syndrome coronavirus 2,2022-10-17T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Nebraska,Homo sapiens,oronasopharynx,2022-09-23
WDE61338.1,Severe acute respiratory syndrome coronavirus 2,2023-02-17T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-02-03
WDE62692.1,Severe acute respiratory syndrome coronavirus 2,2023-02-17T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-02-03
WDD85524.1,Severe acute respiratory syndrome coronavirus 2,2023-02-16T00:00:00Z,XBF,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-02-01
WCC27216.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-01-06
WCC31975.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-01-07
WCC35457.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2023-01-08
UYH97671.1,Severe acute respiratory syndrome coronavirus 2,2022-10-18T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New Hampshire,Homo sapiens,oronasopharynx,2022-10-08
UYF47304.1,Severe acute respiratory syndrome coronavirus 2,2022-10-17T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: New Hampshire,Homo sapiens,oronasopharynx,2022-10-01
UXR18141.1,Severe acute respiratory syndrome coronavirus 2,2022-10-04T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New Hampshire,Homo sapiens,oronasopharynx,2022-09-15
UXH22859.1,Severe acute respiratory syndrome coronavirus 2,2022-09-24T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: New Hampshire,Homo sapiens,oronasopharynx,2022-09-12
WCK00341.1,Severe acute respiratory syndrome coronavirus 2,2023-02-02T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: New Jersey,Homo sapiens,oronasopharynx,2023-01-16
WCK00580.1,Severe acute respiratory syndrome coronavirus 2,2023-02-02T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: New Jersey,Homo sapiens,oronasopharynx,2023-01-16
WCF95604.1,Severe acute respiratory syndrome coronavirus 2,2023-01-31T00:00:00Z,XBB.1.5,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: New Jersey,Homo sapiens,oronasopharynx,2023-01-20
WCG99939.1,Severe acute respiratory syndrome coronavirus 2,2023-01-31T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New Jersey,Homo sapiens,oronasopharynx,2023-01-12
WCC25996.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New York,Homo sapiens,oronasopharynx,2023-01-06
WCC27328.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New York,Homo sapiens,oronasopharynx,2023-01-06
WCC28714.1,Severe acute respiratory syndrome coronavirus 2,2023-01-26T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: New York,Homo sapiens,oronasopharynx,2023-01-07
