Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UEQ68752.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-04
UEQ68764.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-08
UEQ68788.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-21
UEQ68800.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-29
UEQ68908.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-05-10
UEQ68920.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-04-21
UEQ68932.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-03
UEQ68944.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-04
UEQ68956.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-06-07
QTF76802.1,Severe acute respiratory syndrome coronavirus 2,2021-03-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Morocco,Homo sapiens,oronasopharynx,2021-01-08
QWT11234.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-05-28
QWT11258.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-05-28
UFA52082.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-05-19
UFB25910.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-04-15
QTX93774.1,Severe acute respiratory syndrome coronavirus 2,2021-10-14T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2020-12-19
UBU76589.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-04-04
UBU76601.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-04-01
UBU76613.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-03-13
UBU76649.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-04-11
UBU76672.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-06-02
UBU76684.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Netherlands,Homo sapiens,,2021-05-31
UCK70816.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-04-29
UCK70862.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-02-17
UCK70964.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-03-06
UCK71032.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-04-24
UCK71223.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-02-12
UCI82812.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand: Auckland,Homo sapiens,,2021-01-01
UCI82891.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand: Auckland,Homo sapiens,,2021-01-01
UCI77999.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand: Counties Manukau,Homo sapiens,,2021-01-02
UCI83460.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand: Counties Manukau,Homo sapiens,,2021-01-08
UCI83520.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,New Zealand: Counties Manukau,Homo sapiens,,2020-12-30
UFI39532.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39544.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39556.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39578.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39590.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39638.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39650.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39662.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39674.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
UFI39686.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-28
QXN66506.1,Severe acute respiratory syndrome coronavirus 2,2021-07-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-30
QWY23022.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-11
QWC58531.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-28
QWC58543.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-28
QWC58555.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-11
QWC58627.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-05
QWC58639.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-07
QWC58651.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-09
QWC58663.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-10
QWC58675.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-05
QQV29246.1,Severe acute respiratory syndrome coronavirus 2,2021-01-20T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Peru,Homo sapiens,,2020-12-31
UFK33384.1,Severe acute respiratory syndrome coronavirus 2,2021-11-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,,2021-04-21
UFK33467.1,Severe acute respiratory syndrome coronavirus 2,2021-11-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,,2021-07-05
QSV99623.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-07
QSV99635.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-12
QSV99647.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-16
QSV99695.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-17
QSV99755.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-24
QSV99767.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-21
QSV99779.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-13
QSV99791.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-11
QUJ17739.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Poland,Homo sapiens,,2020-03-15
QUJ17751.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Poland,Homo sapiens,,2020-03-16
QUJ17763.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Poland,Homo sapiens,,2020-03-15
QUJ17775.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Poland,Homo sapiens,,2020-03-16
UNQ93045.1,Severe acute respiratory syndrome coronavirus 2,2022-03-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1272,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-27
UBB42486.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-07
UBB42660.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-06
UBB42878.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-05
UBB43187.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-07
UBB43381.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-01
UBB44239.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-03-31
UBB45515.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-03-29
UBB45527.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-06
QVI56975.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia,Homo sapiens,,2021-04-15
UAJ49749.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia: Jeddah,Homo sapiens,oronasopharynx,2021-04-04
UAJ49761.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia: Jeddah,Homo sapiens,oronasopharynx,2021-04-06
UAJ49773.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia: Jeddah,Homo sapiens,oronasopharynx,2021-04-06
UAJ49785.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia: Jeddah,Homo sapiens,oronasopharynx,2021-04-06
UAJ49797.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Saudi Arabia: Jeddah,Homo sapiens,oronasopharynx,2021-04-06
QZW17505.1,Severe acute respiratory syndrome coronavirus 2,2021-09-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia,Homo sapiens,,2021-02-28
QXJ77955.1,Severe acute respiratory syndrome coronavirus 2,2021-07-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia,Homo sapiens,oronasopharynx,2021-02-28
QXJ77967.1,Severe acute respiratory syndrome coronavirus 2,2021-07-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia,Homo sapiens,oronasopharynx,2021-02-28
QXJ78231.1,Severe acute respiratory syndrome coronavirus 2,2021-07-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia,Homo sapiens,oronasopharynx,2021-02-28
QWS78065.1,Severe acute respiratory syndrome coronavirus 2,2021-06-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia: Mogadishu,Homo sapiens,,2021-04-04
QWS78077.1,Severe acute respiratory syndrome coronavirus 2,2021-06-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Somalia: Mogadishu,Homo sapiens,,2021-04-06
ULL32073.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-17
URN53092.1,Severe acute respiratory syndrome coronavirus 2,2022-06-01T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa: Western Cape,Homo sapiens,,2021-06-14
QTC10214.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-09
QTC10226.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-09
QTC10238.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-19
QTC10262.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-19
QTC10274.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-13
QTC10598.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-18
QTC10610.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-19
QTC10622.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-13
QTC10634.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-25
QTC10646.1,Severe acute respiratory syndrome coronavirus 2,2021-03-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Spain,Homo sapiens,oronasopharynx,2021-01-22
UFQ05186.1,Severe acute respiratory syndrome coronavirus 2,2021-12-01T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Switzerland,Homo sapiens,,2020-12-23
UHQ53594.1,Severe acute respiratory syndrome coronavirus 2,2021-12-27T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-05
QVU28639.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-03-01
QVU28663.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,"saliva, oronasopharynx",2021-04-04
QVU28675.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,"saliva, oronasopharynx",2021-04-04
QVU28699.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-04-21
QUE44651.1,Severe acute respiratory syndrome coronavirus 2,2021-04-23T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2020-12-26
QVJ79482.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Togo,Homo sapiens,oronasopharynx,2021-02-25
QUX03837.1,Severe acute respiratory syndrome coronavirus 2,2021-05-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Togo,Homo sapiens,oronasopharynx,2021-01-15
QUX03849.1,Severe acute respiratory syndrome coronavirus 2,2021-05-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Togo,Homo sapiens,oronasopharynx,2021-01-12
QUX03861.1,Severe acute respiratory syndrome coronavirus 2,2021-05-09T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Togo,Homo sapiens,oronasopharynx,2021-01-30
QST05187.1,Severe acute respiratory syndrome coronavirus 2,2021-03-10T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Tunisia,Homo sapiens,oronasopharynx,2021-02-20
QWZ01239.1,Severe acute respiratory syndrome coronavirus 2,2021-06-26T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Turkey,Homo sapiens,oronasopharynx,2021-03-09
UFA18705.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-13
UFA18801.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-15
UFA18813.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-05-23
UFA18871.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-15
