Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UYW65973.1,Severe acute respiratory syndrome coronavirus 2,2022-11-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,India,Homo sapiens,oronasopharynx,2021-10-04
UML30237.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,,2021-06-11
UML30274.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,,2021-06-16
UML30286.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,,2021-06-03
UML30298.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,,2021-06-05
UML30310.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,,2021-06-09
UMF96553.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,oronasopharynx,2021-04-28
UMF96565.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,oronasopharynx,2021-04-28
UMG10734.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,oronasopharynx,2021-04-28
UMG10794.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,India,Homo sapiens,oronasopharynx,2021-04-29
UZH31410.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-21
UZH31422.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-23
UZH31434.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-23
UZH31446.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-23
UZT95866.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-02-01
UZT95878.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-10-04
UZU57669.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-09-19
UZU68555.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-01-11
UZU68854.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-11-09
UZU73025.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-02-23
UZU73049.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-01-13
UZU73061.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-03-01
UQK91792.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91804.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-20
UQK91828.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91840.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91864.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91924.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-08-24
UNJ26567.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Jamaica,Homo sapiens,oronasopharynx,2021-07-22
UJH60203.1,Severe acute respiratory syndrome coronavirus 2,2022-01-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Jamaica,Homo sapiens,,2021-11-01
UIG83692.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Jamaica,Homo sapiens,,2021-07-27
UIG84020.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Jamaica,Homo sapiens,,2021-08-10
BCX29369.1,Severe acute respiratory syndrome coronavirus 2,2021-05-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan,Homo sapiens,,2021-04
BDA87290.1,Severe acute respiratory syndrome coronavirus 2,2022-02-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan: Tokyo,Homo sapiens,oronasopharynx,2021-05-21
BDD85583.1,Severe acute respiratory syndrome coronavirus 2,2022-01-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan: Tokyo,Homo sapiens,,2021-10
BDD85595.1,Severe acute respiratory syndrome coronavirus 2,2022-01-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan: Tokyo,Homo sapiens,,2021-05
BDA52112.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan: Tokyo,Homo sapiens,,2021-06
BDA52208.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Japan: Tokyo,Homo sapiens,,2021-06
WAZ65966.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2021-09-02
WAZ69178.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-26
WAZ69286.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69310.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69358.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69477.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-12
UZU56502.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-12-18
UYO70701.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-07-02
UYO70713.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-07-02
UYO70725.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-07-05
UYO71362.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-08-06
UYO71535.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-07-14
WAP39562.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,AY.85,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos,Homo sapiens,,2021-08-06
WAP39586.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos,Homo sapiens,,2021-08-06
WAP39778.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,AY.85,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos,Homo sapiens,,2021-08-06
WAP38017.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-01-26
WAP38101.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-02-07
UUL64402.1,Severe acute respiratory syndrome coronavirus 2,2022-08-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-03-07
UNW49590.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-15
UNW49638.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-15
UNW49674.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-16
UNW50177.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-23
UNW50189.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-23
UNW50201.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-07-26
ULV51561.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malaysia,Homo sapiens,,2022-01-10
ULV51773.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-12-07
WAU98538.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,AY.20,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-11-23
WAU98790.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-11-05
WAU98850.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-11-19
WAV01228.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-11-05
WAV01989.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-11-09
WAV08042.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-12-26
UQI85479.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-10-04
UQI86160.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-10-04
UQI87217.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-10-06
UQJ16109.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-08-04
UQJ25904.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-07-03
UQJ26083.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mexico,Homo sapiens,,2021-07-02
UNI81722.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-06
UNI81734.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-04
UNI82011.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-07-29
UNI82034.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-01
UNA08988.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-09-08
UNA09000.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-09-08
UIK45334.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK45346.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK46273.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-07-31
UIK46307.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-07-31
UIH02941.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-08-09
UIH02975.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-08-09
UIH03090.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-08-09
UIH03113.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Mongolia,Homo sapiens,,2021-08-10
UYR39370.1,Severe acute respiratory syndrome coronavirus 2,2022-10-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-06
UGA85510.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-03
UGA85522.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-23
UGA85570.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-01
UGA85582.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-08
UGA85629.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-08
UGA85653.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-03
WAQ44019.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-08-13
WAQ45695.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07-27
WAQ56683.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-09-06
WAQ62850.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
WAQ63387.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
UIA77242.1,Severe acute respiratory syndrome coronavirus 2,2022-01-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Pakistan: Karachi,Homo sapiens,oronasopharynx,2021-09-24
UGT18737.1,Severe acute respiratory syndrome coronavirus 2,2021-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Pakistan: Karachi,Homo sapiens,oronasopharynx,2021-09-05
UIT95575.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-09-02
UIT96063.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-09-06
UIU00147.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-07-23
UHM88783.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Russia,Homo sapiens,oronasopharynx,2021-06-12
ULL32289.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-17
ULL33367.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-25
ULL33451.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-22
ULL39252.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-08
ULL39526.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-07-03
ULM20432.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-07-28
UTX57591.1,Severe acute respiratory syndrome coronavirus 2,2022-07-25T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Africa: Western Cape,Homo sapiens,,2021-06-24
UHK35461.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UHK35544.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
