Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UDB15974.1,Severe acute respiratory syndrome coronavirus 2,2021-10-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Mexico: Sonora,Homo sapiens,oronasopharynx,2021-07-06
UDB15986.1,Severe acute respiratory syndrome coronavirus 2,2021-10-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Mexico: Sonora,Homo sapiens,oronasopharynx,2021-06-29
UCK70793.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-03-06
UCK74781.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,New Zealand,Homo sapiens,,2021-05-13
UNJ22256.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-04
UNJ22292.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-07
UNJ22388.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-04
UNJ22400.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-06
UNJ22424.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-12
UNJ22436.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-11
UNJ22507.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-06
UNJ22579.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-03
UNJ22603.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-13
UNJ22615.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-08
UNJ22771.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-28
UNJ22866.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-05-04
UNJ22901.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-07-06
UNJ22995.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-09
UNJ23031.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-18
UNJ23055.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-01
UNJ23067.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-15
UNJ23079.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-08
UNJ23127.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Paraguay,Homo sapiens,oronasopharynx,2021-06-06
QTW99538.1,Severe acute respiratory syndrome coronavirus 2,2021-04-16T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Peru,Homo sapiens,oronasopharynx,2021-02-22
UHK35520.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UHK35532.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UHJ32554.1,Severe acute respiratory syndrome coronavirus 2,2021-12-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UNI08640.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Taiwan,Homo sapiens,"saliva, oronasopharynx",2021-07-04
QVU28579.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-01-28
QVU28591.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-01-28
QVU28603.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-01-28
QVU28615.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Taiwan,Homo sapiens,oronasopharynx,2021-01-28
UOL94101.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-06-23
UOL94113.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-07-29
UOL94269.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-06-01
UOL94365.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-04-24
UOL94773.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-10
UOL95096.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-13
UOM11277.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-03
UOM11356.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-03
UOM11521.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-05
UOM11874.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA,Homo sapiens,oronasopharynx,2021-05-14
UCP68045.1,Severe acute respiratory syndrome coronavirus 2,2021-10-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Arizona, Maricopa",Homo sapiens,,2021-07-08
UCP68772.1,Severe acute respiratory syndrome coronavirus 2,2021-10-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Arizona, Maricopa",Homo sapiens,,2021-07-09
UCP69300.1,Severe acute respiratory syndrome coronavirus 2,2021-10-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Arizona, Maricopa",Homo sapiens,,2021-07-02
UCP69470.1,Severe acute respiratory syndrome coronavirus 2,2021-10-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Arizona, Maricopa",Homo sapiens,,2021-07-02
UCP69652.1,Severe acute respiratory syndrome coronavirus 2,2021-10-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Arizona, Maricopa",Homo sapiens,,2021-07-02
QXN53233.1,Severe acute respiratory syndrome coronavirus 2,2021-07-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-05-28
QXN53329.1,Severe acute respiratory syndrome coronavirus 2,2021-07-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-06-07
QXN53518.1,Severe acute respiratory syndrome coronavirus 2,2021-07-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-06-14
QXI95314.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-05-12
QXH28644.1,Severe acute respiratory syndrome coronavirus 2,2021-07-06T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-04-15
QVG02754.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-29
QVG04364.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-27
QVG04495.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-26
QVG06231.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-28
QVG12768.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-28
QVG13259.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-29
QVG16975.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-28
QVG17515.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-20
QVG25717.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-16
QVG38449.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: California,Homo sapiens,,2021-04-19
QYB46794.1,Severe acute respiratory syndrome coronavirus 2,2021-07-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-07-08
QXW10888.1,Severe acute respiratory syndrome coronavirus 2,2021-07-24T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-06-24
QXW11137.1,Severe acute respiratory syndrome coronavirus 2,2021-07-24T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-06-27
QXW11568.1,Severe acute respiratory syndrome coronavirus 2,2021-07-24T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-06-25
QXW12373.1,Severe acute respiratory syndrome coronavirus 2,2021-07-24T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-06-30
QVX69030.1,Severe acute respiratory syndrome coronavirus 2,2021-05-27T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-05-13
QVW75444.1,Severe acute respiratory syndrome coronavirus 2,2021-05-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-05-14
QVV19213.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Connecticut,Homo sapiens,,2021-04-22
QVV42622.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-05-01
QVM78155.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-04-30
QWB61743.1,Severe acute respiratory syndrome coronavirus 2,2021-06-01T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Delaware,Homo sapiens,,2021-05-17
QVW40780.1,Severe acute respiratory syndrome coronavirus 2,2021-05-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Delaware,Homo sapiens,,2021-05-14
UCU75123.1,Severe acute respiratory syndrome coronavirus 2,2021-10-15T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: District of Columbia,Homo sapiens,oronasopharynx,2021-06-11
UBE65677.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: District of Columbia,Homo sapiens,oronasopharynx,2021-06-11
QWO61097.1,Severe acute respiratory syndrome coronavirus 2,2021-06-10T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: District of Columbia,Homo sapiens,oronasopharynx,2021-05-29
QWO61109.1,Severe acute respiratory syndrome coronavirus 2,2021-06-10T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: District of Columbia,Homo sapiens,oronasopharynx,2021-05-29
UFD86965.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-03-30
UFD91355.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-04-05
UFD92666.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-08-24
UFD92867.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-03-25
UEZ71822.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-04-19
UAU41755.1,Severe acute respiratory syndrome coronavirus 2,2021-09-16T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-04-19
UAJ19422.1,Severe acute respiratory syndrome coronavirus 2,2021-09-09T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-07-25
QZW19372.1,Severe acute respiratory syndrome coronavirus 2,2021-09-02T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-07-08
QZW19945.1,Severe acute respiratory syndrome coronavirus 2,2021-09-02T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-07-12
QZW21367.1,Severe acute respiratory syndrome coronavirus 2,2021-09-02T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: FL,Homo sapiens,,2021-07-16
UBG64726.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-17
UBG67427.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-17
UBG67745.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-19
UBG70721.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-17
UBG72625.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-03-22
UBG74197.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-18
UBG82935.1,Severe acute respiratory syndrome coronavirus 2,2021-09-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-06-17
QYK36948.1,Severe acute respiratory syndrome coronavirus 2,2021-08-05T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: GA,Homo sapiens,,2021-07-20
QYC61092.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: GA,Homo sapiens,oronasopharynx,2021-06-27
QWX37922.1,Severe acute respiratory syndrome coronavirus 2,2021-06-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: GA,Homo sapiens,,2021-05-27
QWT50712.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: GA,Homo sapiens,,2021-05-19
UEY18060.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-06-18
UEF69210.1,Severe acute respiratory syndrome coronavirus 2,2021-11-05T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Georgia,Homo sapiens,,2021-04-28
QXG10160.1,Severe acute respiratory syndrome coronavirus 2,2021-07-02T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: HI,Homo sapiens,,2021-05-26
UCU82455.1,Severe acute respiratory syndrome coronavirus 2,2021-10-15T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2021-06-14
UBE89667.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2021-06-14
QWO25114.1,Severe acute respiratory syndrome coronavirus 2,2021-06-10T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2021-05-26
QVW46307.1,Severe acute respiratory syndrome coronavirus 2,2021-05-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,,2021-05-17
QVV41854.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2021-05-03
UOK30226.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-01
UOK30272.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-01
UOK30306.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-02
UOK30318.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-02
UOK30442.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-02
UOK30466.1,Severe acute respiratory syndrome coronavirus 2,2022-04-08T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: IA,Homo sapiens,,2021-06-03
QYC60295.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: ID,Homo sapiens,oronasopharynx,2021-06-25
QXP16746.1,Severe acute respiratory syndrome coronavirus 2,2021-07-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: ID,Homo sapiens,oronasopharynx,2021-06-11
QXI93227.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: ID,Homo sapiens,,2021-06-07
QXI93263.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: ID,Homo sapiens,oronasopharynx,2021-06-07
QWY99813.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: ID,Homo sapiens,oronasopharynx,2021-05-22
QWC94466.1,Severe acute respiratory syndrome coronavirus 2,2021-06-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2021-05-13
QWC94538.1,Severe acute respiratory syndrome coronavirus 2,2021-06-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,USA: Illinois,Homo sapiens,oronasopharynx,2021-05-13
