Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UZD77239.1,Severe acute respiratory syndrome coronavirus 2,2022-11-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-10-04
UZD11217.1,Severe acute respiratory syndrome coronavirus 2,2022-11-06T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-04-15
UZD11240.1,Severe acute respiratory syndrome coronavirus 2,2022-11-06T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-04-15
UZC40616.1,Severe acute respiratory syndrome coronavirus 2,2022-11-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-05-06
UZC40629.1,Severe acute respiratory syndrome coronavirus 2,2022-11-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-05-06
UZC40666.1,Severe acute respiratory syndrome coronavirus 2,2022-11-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2022-01-19
UZC40678.1,Severe acute respiratory syndrome coronavirus 2,2022-11-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2022-01-20
UZC40692.1,Severe acute respiratory syndrome coronavirus 2,2022-11-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2022-01-20
UYT58181.1,Severe acute respiratory syndrome coronavirus 2,2022-10-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-04-23
UYT58222.1,Severe acute respiratory syndrome coronavirus 2,2022-10-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-04-23
UNP49142.1,Severe acute respiratory syndrome coronavirus 2,2022-03-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-12-23
UNP49178.1,Severe acute respiratory syndrome coronavirus 2,2022-03-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-12-23
UMP57330.1,Severe acute respiratory syndrome coronavirus 2,2022-03-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-03-21
UMG81094.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-07-24
UMG81106.1,Severe acute respiratory syndrome coronavirus 2,2022-03-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-07-22
ULV51900.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-03-28
ULX48156.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-04-05
UAB29564.1,Severe acute respiratory syndrome coronavirus 2,2021-10-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-07-18
UAB29576.1,Severe acute respiratory syndrome coronavirus 2,2021-10-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-07-18
UAC15952.1,Severe acute respiratory syndrome coronavirus 2,2021-10-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-07-14
UAZ68082.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-09-10
QXM02542.1,Severe acute respiratory syndrome coronavirus 2,2021-08-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-04-11
QYJ09742.1,Severe acute respiratory syndrome coronavirus 2,2021-08-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-04-15
QXP15950.1,Severe acute respiratory syndrome coronavirus 2,2021-07-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-06-11
QXN17629.1,Severe acute respiratory syndrome coronavirus 2,2021-07-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-05-21
QXN18528.1,Severe acute respiratory syndrome coronavirus 2,2021-07-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,,2021-06-05
QWE52272.1,Severe acute respiratory syndrome coronavirus 2,2021-06-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India,Homo sapiens,oronasopharynx,2021-03-31
UWT72406.1,Severe acute respiratory syndrome coronavirus 2,2022-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Maharashtra,Homo sapiens,,2021-05-06
UWT72418.1,Severe acute respiratory syndrome coronavirus 2,2022-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Maharashtra,Homo sapiens,,2021-05-08
UWT72430.1,Severe acute respiratory syndrome coronavirus 2,2022-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Maharashtra,Homo sapiens,,2021-05-06
UWT72454.1,Severe acute respiratory syndrome coronavirus 2,2022-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Maharashtra,Homo sapiens,,2021-05-06
UWT72478.1,Severe acute respiratory syndrome coronavirus 2,2022-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Maharashtra,Homo sapiens,,2021-05-08
UZC84357.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-30
UZF97019.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-23
UZF98359.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-23
UZH31598.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-21
UZH31622.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-21
UZH31634.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-21
UZH31646.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,India: Western Uttar Pradesh,Homo sapiens,oronasopharynx,2021-04-21
UZT95874.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-02-01
UZT95886.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-10-04
UZU57677.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-09-19
UZU68563.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-01-11
UZU68862.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2021-11-09
UZU73033.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-02-23
UZU73057.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-01-13
UZU73069.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Iraq: Kurdistan region, Erbil",Homo sapiens,oronasopharynx,2022-03-01
UQK91800.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91812.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-20
UQK91836.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91848.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91872.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-12-06
UQK91932.1,Severe acute respiratory syndrome coronavirus 2,2022-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Calabria,Homo sapiens,oronasopharynx,2021-08-24
UNJ26540.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-07-19
UNJ26552.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-07-23
UNJ26575.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,oronasopharynx,2021-07-22
UNJ27301.1,Severe acute respiratory syndrome coronavirus 2,2022-03-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-07-16
UJH60211.1,Severe acute respiratory syndrome coronavirus 2,2022-01-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-11-01
UIG83700.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-07-27
UIG84028.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Jamaica,Homo sapiens,,2021-08-10
BCX29377.1,Severe acute respiratory syndrome coronavirus 2,2021-05-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-04
BDA87298.1,Severe acute respiratory syndrome coronavirus 2,2022-02-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,oronasopharynx,2021-05-21
BDD85591.1,Severe acute respiratory syndrome coronavirus 2,2022-01-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-10
BDD85603.1,Severe acute respiratory syndrome coronavirus 2,2022-01-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-05
BDA52120.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-06
BDA52216.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-06
BDA52264.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-06
BDA52276.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-06
BDA52288.1,Severe acute respiratory syndrome coronavirus 2,2021-08-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan: Tokyo,Homo sapiens,,2021-06
WAZ65974.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2021-09-02
WAZ69186.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-26
WAZ69294.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69318.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69366.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-11
WAZ69485.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-12
WAZ69581.1,Severe acute respiratory syndrome coronavirus 2,2022-12-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kazakhstan,Homo sapiens,oronasopharynx,2022-01-13
UZU56510.1,Severe acute respiratory syndrome coronavirus 2,2022-11-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-12-18
UYO70709.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-07-02
UYO70721.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-07-02
UYO70733.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-07-05
UYO71370.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-08-06
UYO71543.1,Severe acute respiratory syndrome coronavirus 2,2022-10-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-07-14
WAP39594.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos,Homo sapiens,,2021-08-06
WAP40214.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos,Homo sapiens,,2021-08-07
WAP40226.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos,Homo sapiens,,2021-08-07
WAP38025.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-01-26
WAP38109.1,Severe acute respiratory syndrome coronavirus 2,2022-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-02-07
UUL64410.1,Severe acute respiratory syndrome coronavirus 2,2022-08-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Laos: Xieng Khouang,Homo sapiens,,2022-03-07
UNW48283.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-14
UNW48391.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-19
UNW48427.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-23
UNW48451.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-20
UNW48475.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-20
UNW50437.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-20
UNW50461.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-20
UNW50473.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-19
UNW50485.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-19
UNW50497.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malawi,Homo sapiens,,2021-07-19
ULV51569.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malaysia,Homo sapiens,,2022-01-10
ULV51781.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Malaysia,Homo sapiens,,2021-12-07
WAU93754.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-11-10
WAU93766.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-11-14
WAU98798.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-11-05
WAU98858.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-11-19
WAV01236.1,Severe acute respiratory syndrome coronavirus 2,2022-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-11-05
UQI86168.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-10-04
UQI87225.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-10-06
UQI87861.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-10-09
UQI89499.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-10-11
UQI91235.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-09-10
UQJ37531.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-08-26
UQJ38189.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-08-30
UQJ39769.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-09-13
