Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
ULF07328.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2020-12-09
ULF08093.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2020-12-12
WCD44588.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2021-01-11
WCD44600.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2021-03-24
WCD45542.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-28
WCD45602.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-17
WCD46054.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-15
WCD46066.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-28
WCD46078.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2021-01-12
UZR08615.1,Severe acute respiratory syndrome coronavirus 2,2022-11-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-29
UZR08627.1,Severe acute respiratory syndrome coronavirus 2,2022-11-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2020-12-28
UXJ73415.1,Severe acute respiratory syndrome coronavirus 2,2022-09-26T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2021-01-20
UHK35504.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
UHK35516.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
UHJ32550.1,Severe acute respiratory syndrome coronavirus 2,2021-12-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
USV34447.1,Severe acute respiratory syndrome coronavirus 2,2022-07-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Narathiwat,Homo sapiens,,2021-05-25
UOL87548.1,Severe acute respiratory syndrome coronavirus 2,2022-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-03-29
USG19283.1,Severe acute respiratory syndrome coronavirus 2,2022-06-15T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-03-18
UIH01197.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-03-08
UIH01344.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-02-24
UHX59192.1,Severe acute respiratory syndrome coronavirus 2,2022-01-02T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2020-10-09
QZE02025.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-07-01
QYG50774.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-04-15
QYG50977.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-04-23
QYG51383.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-04-21
QYG51825.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-04-22
UBF80348.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-04
UAW14709.1,Severe acute respiratory syndrome coronavirus 2,2021-09-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-04
UAT26866.1,Severe acute respiratory syndrome coronavirus 2,2021-09-15T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-10
QZG14806.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-02
QZG24791.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-02
QZG42006.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-02
QZG48091.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-02
QVO17352.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-05-05
QUO86249.1,Severe acute respiratory syndrome coronavirus 2,2021-05-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-04-17
UAZ40615.1,Severe acute respiratory syndrome coronavirus 2,2021-09-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: DC,Homo sapiens,oronasopharynx,2021-06-16
UEZ72798.1,Severe acute respiratory syndrome coronavirus 2,2021-11-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: FL,Homo sapiens,,2021-04-28
QVV23407.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: FL,Homo sapiens,,2021-04-29
QVV23431.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: FL,Homo sapiens,,2021-04-28
QUA49320.1,Severe acute respiratory syndrome coronavirus 2,2021-04-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: FL,Homo sapiens,,2021-04-03
UBQ80605.1,Severe acute respiratory syndrome coronavirus 2,2021-09-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,,2021-07-14
UBN68582.1,Severe acute respiratory syndrome coronavirus 2,2021-09-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,,2021-07-14
UAR25124.1,Severe acute respiratory syndrome coronavirus 2,2021-09-14T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-07-11
QWA59546.1,Severe acute respiratory syndrome coronavirus 2,2021-05-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-05-12
QVV05587.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,,2021-04-22
QVU03511.1,Severe acute respiratory syndrome coronavirus 2,2021-05-24T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,,2021-04-15
QTX08733.1,Severe acute respiratory syndrome coronavirus 2,2021-04-16T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GA,Homo sapiens,,2021-03-17
QTJ63189.1,Severe acute respiratory syndrome coronavirus 2,2021-04-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GA,Homo sapiens,,2021-03-01
UAZ43545.1,Severe acute respiratory syndrome coronavirus 2,2021-09-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GU,Homo sapiens,oronasopharynx,2021-06-10
QYV38480.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GU,Homo sapiens,oronasopharynx,2021-06-10
QWK59660.1,Severe acute respiratory syndrome coronavirus 2,2021-06-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GU,Homo sapiens,oronasopharynx,2021-04-28
QVU44701.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GU,Homo sapiens,oronasopharynx,2021-04-25
QUP99868.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: GU,Homo sapiens,oronasopharynx,2021-04-05
UAZ74838.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-18
UAZ87011.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-17
UAZ97745.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-20
QYC59897.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: IA,Homo sapiens,oronasopharynx,2021-05-24
QTE11367.1,Severe acute respiratory syndrome coronavirus 2,2021-03-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: ID,Homo sapiens,,2021-02-05
QWK60317.1,Severe acute respiratory syndrome coronavirus 2,2021-06-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: IL,Homo sapiens,oronasopharynx,2021-05-17
QWK60353.1,Severe acute respiratory syndrome coronavirus 2,2021-06-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: IL,Homo sapiens,oronasopharynx,2021-05-17
UEF67138.1,Severe acute respiratory syndrome coronavirus 2,2021-11-05T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-04-29
QWF06246.1,Severe acute respiratory syndrome coronavirus 2,2021-06-06T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-04-25
QVU62187.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-04-28
QVU68854.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-05-05
QVU74034.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-05-06
QVU74670.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-05-05
QVV00825.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,,2021-04-21
QVM52961.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,,2021-05-04
QVM53045.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,,2021-05-04
QVM56374.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,,2021-05-02
QUM27389.1,Severe acute respiratory syndrome coronavirus 2,2021-04-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2021-04-09
QUM27413.1,Severe acute respiratory syndrome coronavirus 2,2021-04-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2021-04-10
QUH72678.1,Severe acute respiratory syndrome coronavirus 2,2021-04-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2021-04-05
QWY99703.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: KS,Homo sapiens,oronasopharynx,2021-05-29
QUG25103.1,Severe acute respiratory syndrome coronavirus 2,2021-04-26T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Kansas,Homo sapiens,oronasopharynx,2021-04-07
QTG35878.1,Severe acute respiratory syndrome coronavirus 2,2021-03-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MD,Homo sapiens,oronasopharynx,2021-03-08
QRV12320.1,Severe acute respiratory syndrome coronavirus 2,2021-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MD,Homo sapiens,oronasopharynx,2021-02-03
QRI43442.1,Severe acute respiratory syndrome coronavirus 2,2021-02-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MD,Homo sapiens,oronasopharynx,2021-01-29
QRI43466.1,Severe acute respiratory syndrome coronavirus 2,2021-02-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MD,Homo sapiens,oronasopharynx,2021-02-01
QUQ03945.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MI,Homo sapiens,,2021-03-30
QUV61740.1,Severe acute respiratory syndrome coronavirus 2,2021-05-06T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MO,Homo sapiens,,2021-04-21
QWZ15041.1,Severe acute respiratory syndrome coronavirus 2,2021-06-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-05-06
QWY97561.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-05-07
QWY97585.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-05-08
QWY97597.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-04-30
QWY97609.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-05-08
QUA79032.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,,2021-03-30
QVU82360.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,,2021-05-06
QUX43314.1,Severe acute respiratory syndrome coronavirus 2,2021-05-10T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-04-17
QRU93418.1,Severe acute respiratory syndrome coronavirus 2,2021-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,,2021-01-27
UHM32835.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,swab,2021-04-25
UHA87295.1,Severe acute respiratory syndrome coronavirus 2,2021-12-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,swab,2021-02-23
UGO63767.1,Severe acute respiratory syndrome coronavirus 2,2021-12-10T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,swab,2021-04-08
UGO86362.1,Severe acute respiratory syndrome coronavirus 2,2021-12-10T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,swab,2021-03-31
UBA01176.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,oronasopharynx,2021-03-26
QVN39967.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-05-11
QTY66371.1,Severe acute respiratory syndrome coronavirus 2,2021-04-19T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-04-02
QTJ12762.1,Severe acute respiratory syndrome coronavirus 2,2021-03-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-02-26
QTF79181.1,Severe acute respiratory syndrome coronavirus 2,2021-03-24T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-02-24
QTF79313.1,Severe acute respiratory syndrome coronavirus 2,2021-03-24T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-02-26
QUX80033.1,Severe acute respiratory syndrome coronavirus 2,2021-05-10T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Pennsylvania, Philadelphia",Homo sapiens,,2021-04-07
QWC72380.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: SC,Homo sapiens,,2021-05-12
QTP28910.1,Severe acute respiratory syndrome coronavirus 2,2021-04-08T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: SC, HORRY",Homo sapiens,,2021-03-14
UBT26719.1,Severe acute respiratory syndrome coronavirus 2,2021-10-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: SC, Mount Pleasant",Homo sapiens,"saliva, oronasopharynx",2021-03-25
QUD03019.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,oronasopharynx,2021-03-27
QUD05485.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,oronasopharynx,2021-04-01
QTJ17098.1,Severe acute respiratory syndrome coronavirus 2,2021-04-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,oronasopharynx,2021-02-28
UFR23443.1,Severe acute respiratory syndrome coronavirus 2,2021-12-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: South Carolina, Clemson",Homo sapiens,"saliva, oronasopharynx",2021-03-25
QZP43919.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: TN,Homo sapiens,,2021-02-05
QUJ20387.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: TX,Homo sapiens,oronasopharynx,2021-03-31
UCU68816.1,Severe acute respiratory syndrome coronavirus 2,2021-10-15T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-06-09
UBE88422.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-06-09
QWO48845.1,Severe acute respiratory syndrome coronavirus 2,2021-06-10T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-05-24
QVW44028.1,Severe acute respiratory syndrome coronavirus 2,2021-05-26T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-05-13
