Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
QUW05166.1,Severe acute respiratory syndrome coronavirus 2,2021-05-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Iraq,Homo sapiens,oronasopharynx,2021-02-19
QUW05178.1,Severe acute respiratory syndrome coronavirus 2,2021-05-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Iraq,Homo sapiens,oronasopharynx,2020-12-29
QUW05190.1,Severe acute respiratory syndrome coronavirus 2,2021-05-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Iraq,Homo sapiens,oronasopharynx,2021-02-10
QQS80846.1,Severe acute respiratory syndrome coronavirus 2,2021-01-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy,Homo sapiens,oronasopharynx,2021-01-09
QQL92058.1,Severe acute respiratory syndrome coronavirus 2,2021-01-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy,Homo sapiens,oronasopharynx,2020-12-19
QQM17633.1,Severe acute respiratory syndrome coronavirus 2,2021-01-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy,Homo sapiens,oronasopharynx,2020-12-27
QQI07522.1,Severe acute respiratory syndrome coronavirus 2,2020-12-31T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Italy: Abruzzo,Homo sapiens,oronasopharynx,2020-12-27
BDD84999.1,Severe acute respiratory syndrome coronavirus 2,2022-01-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-04-02
BDD84987.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-04-02
BDD85035.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-04-02
BDD85047.1,Severe acute respiratory syndrome coronavirus 2,2022-01-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-04-02
UFL16577.1,Severe acute respiratory syndrome coronavirus 2,2021-11-26T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-08-01
UFL16710.1,Severe acute respiratory syndrome coronavirus 2,2021-11-26T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-08-02
BCZ16424.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-05
BCZ16436.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-05
BCZ16448.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-05
BCZ16460.1,Severe acute respiratory syndrome coronavirus 2,2021-07-07T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Japan,Homo sapiens,,2021-05
BDB46273.1,Severe acute respiratory syndrome coronavirus 2,2021-10-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"Japan:Shizuoka, center",Homo sapiens,oronasopharynx,2021-05-04
UCS67019.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-05-18
UCS67084.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-05-20
UCS67107.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-05-10
UCS68290.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-04-01
UCS68348.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-04-14
UCS68407.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-04-15
UCS68443.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-04-24
UCS68557.1,Severe acute respiratory syndrome coronavirus 2,2021-10-13T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Kenya,Homo sapiens,,2021-04-26
QUL70533.1,Severe acute respiratory syndrome coronavirus 2,2021-04-29T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Libya,Homo sapiens,oronasopharynx,2021-02-25
QUL70735.1,Severe acute respiratory syndrome coronavirus 2,2021-04-29T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Libya,Homo sapiens,oronasopharynx,2021-02-25
UFD94765.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-05-30
UEQ68772.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-08
UEQ68796.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-21
UEQ68808.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-29
UEQ68820.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-05-29
UEQ68832.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-03-17
UEQ68928.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-04-21
UEQ68940.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-03
UEQ68952.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-04
UEQ68964.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-07
UEQ68976.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-06-07
UEQ68988.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-05-20
UEQ72107.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-05-17
UEQ72119.1,Severe acute respiratory syndrome coronavirus 2,2021-11-15T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-05-21
QTF76810.1,Severe acute respiratory syndrome coronavirus 2,2021-03-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Morocco,Homo sapiens,oronasopharynx,2021-01-08
QWT11242.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-05-28
QWT11266.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-05-28
UFA52090.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-05-19
UFB25918.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-04-15
QTX93782.1,Severe acute respiratory syndrome coronavirus 2,2021-10-14T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2020-12-19
UBU76597.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-04-04
UBU76609.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-04-01
UBU76621.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-03-13
UBU76657.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-04-11
UBU76680.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-06-02
UBU76692.1,Severe acute respiratory syndrome coronavirus 2,2021-10-04T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Netherlands,Homo sapiens,,2021-05-31
UCK70824.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,416,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-04-29
UCK70870.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-02-17
UCK70972.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-03-06
UCK71040.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-04-24
UCK71231.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-02-12
UCK73145.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-06-07
UCK73188.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-04-05
UCK73445.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-03-04
UCK73457.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-01-20
UCK73610.1,Severe acute respiratory syndrome coronavirus 2,2021-10-08T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,New Zealand,Homo sapiens,,2021-02-03
UFI38001.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-12
UFI38013.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-12
UFI38083.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-11
UFI38095.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-11
UFI38119.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-09
UFI38179.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-09
UFI38191.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38215.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38227.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38263.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38462.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-08
UFI38474.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-08
UFI38486.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38510.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
UFI38546.1,Severe acute respiratory syndrome coronavirus 2,2021-11-22T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria: Oyo,Homo sapiens,oronasopharynx,2021-01-07
QWC58539.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-28
QWC58551.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-28
QWC58563.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-11
QWC58575.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-12
QWC58587.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-04-14
QWC58623.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-05
QWC58635.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-05
QWC58647.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-07
QWC58659.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-09
QWC58671.1,Severe acute respiratory syndrome coronavirus 2,2021-06-02T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan,Homo sapiens,oronasopharynx,2021-03-10
QQV29254.1,Severe acute respiratory syndrome coronavirus 2,2021-01-20T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Peru,Homo sapiens,,2020-12-31
UFK33392.1,Severe acute respiratory syndrome coronavirus 2,2021-11-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,,2021-04-21
UFK33475.1,Severe acute respiratory syndrome coronavirus 2,2021-11-24T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,,2021-07-05
QSV99631.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-07
QSV99643.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-12
QSV99655.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-16
QSV99679.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-16
QSV99691.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-17
QSV99703.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-17
QSV99763.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-24
QSV99775.1,Severe acute respiratory syndrome coronavirus 2,2021-03-12T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Philippines,Homo sapiens,oronasopharynx,2021-01-21
QUJ17747.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Poland,Homo sapiens,,2020-03-15
QUJ17759.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Poland,Homo sapiens,,2020-03-16
QUJ17771.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Poland,Homo sapiens,,2020-03-15
QUJ17783.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Poland,Homo sapiens,,2020-03-16
UNQ93053.1,Severe acute respiratory syndrome coronavirus 2,2022-03-25T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-27
UBB42494.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-07
UBB42668.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-06
UBB42886.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-05
UBB43195.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-07
UBB43389.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-01
UBB44247.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-03-31
UBB45523.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-03-29
UBB45535.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.1.7,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-04-06
